News,Rating
"A meme posted on the “Rowdy Republican” Facebook page, which has around three-quarters of a million followers, claimed Dec. 30 that “every Senate Democrat voted to suppport [sic] $46 billion for border security” back in 2013.",True
An article published in Newsweek on Dec. 26 claimed that President Donald Trump had revealed a covert Navy Seal team with a video he posted to his Twitter account.,False
Conservative commentator Bill Mitchell claimed on Twitter that former President Barack Obama’s campaign paid the single-largest fine in Federal Election Commission (FEC) history.,True
"Facebook page Being Liberal posted a grainy image of a billboard that allegedly reads, “GE moving Salem, VA jobs to India & China while CEO makes millions.”",True
The Occupy Democrats Facebook page shared a meme Tuesday that allegedly quotes country singer-songwriter Willie Nelson as saying that Christians should be “up in arms” about “what’s going on” at the U.S.-Mexico border.,True
"Many people on Twitter recently said that former President Bill Clinton paid former Arkansas state employee Paula Jones $850,000 in hush money, comparing it to payments made to women who allege that they had affairs with President Donald Trump.",False
"President Donald Trump claimed during a rally in Tupelo, Mississippi, that health care premiums are decreasing.",True
"Conservative commentator Ben Shapiro claimed on a Dec. 3 episode of his podcast that, compared to Democrats, a greater percentage of Republicans voted for the Civil Rights Act of 1964.",True
A meme shared on the right-wing Facebook page “Rowdy Republican” claimed that President Donald Trump signed an executive order that bars illegal immigrants from collecting welfare benefits.,False
"The liberal Facebook page Really American, which has nearly 1 million followers, posted a meme claiming that House Speaker Paul Ryan had proposed a plan to increase the retirement age to 70.",True
"UPDATE: On Saturday, lawyers for the 7-year-old’s family disputed Customs and Border Protection’s claim that she reportedly had not had food or water for several days and said that her father “made sure she was fed and had sufficient water.” They also suggested that the girl’s father, who speaks a Mayan language and knows Spanish as a second language, did not understand the English health form that he signed that said the girl showed no signs of sickness.",False
"The Occupy Democrats Facebook page shared a photo Tuesday that it said showed alleged Russian spy Maria Butina with President Donald Trump’s son, Donald Trump Jr.",True
A Dec. 4 tweet from The Daily Beast claimed that Fox Nation host Tomi Lahren accused migrants of bringing disease to the U.S. with “zero evidence.”,False
A meme posted on the “President Trump Fans” Facebook page Dec. 2 claimed that President Donald Trump was the only world leader at the G20 summit to not wear a G20 lapel pin.,False
Progressive commentator Alicé Anil and liberal Facebook pages recently shared a meme allegedly quoting Housing and Urban Development Secretary Ben Carson as saying that people “barely noticed skin color” before former President Barack Obama.,False
Republican Rep. Jim Jordan of Ohio claimed Thursday that there are more Americans on food stamps than there are people in Canada.,True
Many Facebook posts claimed that everyone except President Donald Trump placed their hands over their hearts at former President George H.W. Bush’s funeral.,False
"A meme posted on Facebook by David J. Harris Jr., who has nearly 500,000 followers and often posts conservative content, claims that a quote expressing support for stricter border control is attributable to former President Barack Obama. The meme was shared almost 20,000 times.",True
A meme posted Sunday on Facebook from the progressive page Left Action shows Fox News contributor Tomi Lahren arguing that former President Barack Obama created the Festivus holiday to destroy Christmas.,False
The American Civil Liberties Union (ACLU) said in a tweet that millions of Americans lack government-issued photo identification.,True
"America First Policies, a nonprofit dedicated to advancing the agenda of President Donald Trump, claimed Nov. 19 that the president “secured $73.1 billion in funding” for the Department of Veterans Affairs (VA).",False
President Donald Trump claimed that 10 states experienced all-time low unemployment rates in October.,True
"Michael Oren, a deputy minister in the Israeli prime minister’s office and the former Israeli ambassador to the U.S., claimed on Twitter that the property rental company Airbnb “blacklists” Israeli apartments in the West Bank, while continuing to allow listings in other disputed territories.",True
"Many people said on Twitter recently that Democrat Ilhan Omar, a Minnesota state representative newly elected to the U.S. House, voted against a Minnesota bill that would have imposed stiffer penalties for female genital mutilation (FGM).",False
"After U.S. border agents fired tear gas at migrants at the U.S.-Mexico border Sunday, people on Twitter claimed that the Obama administration also used tear gas at the southern border.",True
California Sen. Kamala Harris claimed that the Camp Fire in California is the “deadliest and most destructive” wildfire in the state’s history.,True
"People on Twitter said Tuesday that the top stories on Facebook each day are nearly all from conservative sources, citing a tweet from New York Times technology writer Kevin Roose.",False
Conservative commentator Ben Shapiro claimed that the U.S. reduced its carbon dioxide emissions more than any other country in 2017.,True
Many people on Twitter said that a viral image of congressmen with red “X’s” over their faces showed Republicans who were voted out of office in the 2018 midterm elections.,False
The liberal news outlet ThinkProgress claimed that there is “no evidence of equivalent violence” between members of the far-left group Antifa and the far-right Proud Boys at a couple of violent encounters in recent months.,False
Conservative commentator Ben Shapiro claimed that periods of one-party government have not lasted for more than four years since 1968.,True
Politico reporter Marc Caputo claimed on MSNBC that recounts rarely reverse the outcome of an election.,True
"Many people on Twitter claimed that Republican Dan Crenshaw, a Navy veteran newly elected to the U.S. House of Representatives, was part of a white supremacist or Nazi Facebook group after he appeared on “Saturday Night Live” Nov. 10.",False
Senate Minority Leader Chuck Schumer and Democratic Rep. Adam Schiff claimed Sunday that Acting Attorney General Matthew Whitaker once said that there is no proof that Russia interfered or had an impact on the 2016 presidential election.,True
"Attorney George Conway III and Neal Katyal, who served as acting solicitor general under former President Barack Obama, authored an opinion piece in The New York Times arguing that President Donald Trump’s appointment of Acting Attorney General Matthew Whitaker is unconstitutional.",Unsubstantiated
Many people claimed recently that illegal immigrants are less likely to commit crimes than native-born U.S. citizens.,Unsubstantiated
"President Donald Trump claimed during a rally in Cleveland, Ohio, that illegal immigration costs the U.S. more than $100 billion a year.",Unsubstantiated
Turning Point USA founder Charlie Kirk claimed on Twitter that midterm voters elected the first Asian-American woman to Congress on Tuesday.,False 
"Democratic Sen. Sheldon Whitehouse of Rhode Island claimed that Republicans are seeking to “get rid of Medicare, Medicaid and Social Security.”",False
Sen. Mark Warner said on “Face the Nation” Sunday that President Donald Trump is moving troops out of Iraq and Afghanistan to the U.S.-Mexico border.,False
Liberal commentator Bill Press claimed Thursday that Democratic Sen. Bob Menendez was found “not guilty” of corruption charges in federal court.,False
"People on Twitter said Wednesday that Patrick Casey, executive director of the white nationalist group Identity Evropa, was invited to the White House after he tweeted photos of himself in front of the building’s south front the day after the midterm elections.",False
Al Jazeera News claimed on Twitter that “the Taliban controls nearly 45 percent of Afghanistan.”,False
"President Donald Trump held a campaign rally in Cleveland, Ohio, Monday ahead of the 2018 midterm elections.","“Listen to this – 127,000 aliens with criminal records were thrown out last year or put in prison by ICE.”"
CNN’s John Berman claimed on “New Day” Thursday morning that the 2018 midterm elections “will be the most expensive in history.”,True
"Secretary of Homeland Security Kirstjen Nielsen said on “Fox News Sunday” that between 1,500 and 1,700 people are stopped from illegally entering the U.S. every day.",False
"House Speaker Paul Ryan said on “Face the Nation” Sunday that the House of Representatives has passed about 1,000 bills this session of Congress.",True
CNN anchor Jake Tapper said that homelessness in Los Angeles has risen nearly 50 percent since Mayor Eric Garcetti took office in 2013.,False
President Donald Trump claimed in an interview with Axios released Tuesday that he could end birthright citizenship with an executive order.,Unsubstantiated
"President Donald Trump held a campaign rally in Estero, Florida, Wednesday night ahead of the 2018 midterm elections.","“Thirty-three percent of the people in this country believe the fake news is, in fact – and I hate to say this – in fact, the enemy of the people.”"
President Donald Trump said that the U.S. is the only country with birthright citizenship.,False
Democratic Rep. Adam Schiff claimed Sunday on “State of the Union” that acts of anti-Semitism increased 50 percent in 2017.,True
White House press secretary Sarah Huckabee Sanders said Monday that President Donald Trump got elected by an “overwhelming majority of 63 million Americans” in 2016.,False
Rep. Adam Kinzinger said on Fox News that Russia kills journalists “every day.”,False
Wisconsin Gov. Scott Walker claimed that his state added “the second most new manufacturing jobs in the country” over the last year.,True
Turning Point USA founder Charlie Kirk claimed on Twitter that illegal immigration in Hungary decreased by 99 percent after the country built a border wall.,True 
"UPDATE: After publication of this fact check, the Florida Secretary of State’s office confirmed that it has no record of any previous voter registration or changes in party affiliation for Sayoc. The article has been updated to include that information.",False
New York Gov. Andrew Cuomo said Wednesday that the 1993 World Trade Center bombing was the first terrorist attack in New York City.,False
"President Donald Trump held a campaign rally in Mosinee, Wisconsin, Wednesday night ahead of the 2018 midterm elections.","“You know, many presidents don’t get a chance to put a Supreme Court justice on, and here we are in less than two years – we put two of them on. Right?”"
Conservative commentator and former House Speaker Newt Gingrich claimed that 179 million Latin Americans would like to migrate to the U.S.,False
Republican Sen. Rand Paul said on “Fox News Sunday” that Saudi Arabia and its allies spend eight times more than Iran militarily.,True
"President Donald Trump held a rally in Houston, Texas, Monday night in support of Republican Sen. Ted Cruz’s re-election campaign.","Cruz): “Beto not only opposes the wall, but he says we have too many border walls and fences already, we need to tear down the border walls we already have.”"
President Donald Trump claimed on Twitter that he has no financial interests in Saudi Arabia.,True
Stanford professor and former U.S. ambassador to Russia Michael McFaul claimed that only 9 percent of oil imports come from Saudi Arabia.,True
"President Donald Trump held a rally in Missoula, Montana, Thursday night in support of Republican Senate candidate Matt Rosendale.","“Here in Montana, household incomes have reached an all-time high. Think of that.”"
"President Donald Trump, the Republican National Committee (RNC) and commentators said that Democratic Sen. Elizabeth Warren may have less Native American DNA than the average white American.",False
CNN anchor and correspondent Kristie Lu Stout claimed on Twitter that at least 43 journalists have been killed so far in 2018.,True
NBC White House correspondent Geoff Bennett claimed that whites use food stamps and Medicaid the most out of any ethnic group.,True
Independent Sen. Bernie Sanders said that international approval of the U.S. has “plummeted” under President Donald Trump.,True
"President Donald Trump claimed at a rally in Richmond, Kentucky, Saturday that median household income had reached a record high.",True 
"Shane Goldmacher, chief Metro political correspondent for The New York Times, said in a tweet that Democratic Rep. Beto O’Rourke raised more for his Texas Senate campaign in three months than former Florida Gov. Jeb Bush raised during his whole 2016 presidential campaign.",True
Republican Rep. David Young claimed Tuesday that President Donald Trump signed into law “the largest pay increase for our military in almost 10 years.”,True
"Republican Sen. Chuck Grassley’s office tweeted an article Thursday claiming that the “last time the American job market was this strong, astronauts were still going to the moon.”",True
President Donald Trump said at a rally in Iowa Tuesday night that the U.S. pays for 70 percent of Japan’s military.,False
The official Twitter account for Senate Republicans claimed Thursday that over 1.8 million jobs have been added to the economy since the Tax Cuts and Jobs Act of 2017 was signed into law.,True
"President Donald Trump gave a speech in Orlando, Florida, in which he claimed that an officer was assaulted every nine minutes in 2016.",True 
"Author Stephen King said in a tweet that Republican Sen. Susan Collins was “silent” about the “unfair” treatment of Judge Merrick Garland, former President Barack Obama’s nominee for the Supreme Court.",False
Democratic Rep. Pramila Jayapal claimed on Twitter that only 12 percent of U.N. member states allow same-sex marriage.,True
"The Democratic Coalition, a liberal super PAC, said in a fundraising email that the senators who voted to confirm Supreme Court Justice Brett Kavanaugh represent 44 percent of the U.S. population.",True
Democratic Sen. Dick Durbin claimed that immigrant child detention has increased by 433 percent since May 2017.,True
"Several people on Twitter shared figures on Planned Parenthood spending in the 2014, 2016 and 2018 election cycles that showed an exponential increase in campaign contributions to Democrats.",False
Democratic Sen. Heidi Heitkamp claimed on Twitter that 99 percent of employers in North Dakota are small businesses.,True
Democratic Rep. Alan Lowenthal of California said that Republicans have racked up record-high deficits.,False
Democratic Rep. Robin Kelly claimed on Twitter that the rate of maternal mortality in the U.S. has been rising.,True
Democratic Sen. Elizabeth Warren said in a tweet Friday that Supreme Court nominee Brett Kavanaugh refused to submit to an FBI investigation over recent sexual assault allegations.,False
CNN anchor Victor Blackwell said on “New Day Sunday” that only 13 percent of voters in the 2014 midterm election were between the ages of 18 and 29.,True
President Donald Trump attended a rally in Missouri recently where he claimed that Congress had passed a record-setting military budget.,False
"Senators and other people on Twitter said that multiple allegations of sexual misconduct against Supreme Court nominee Brett Kavanaugh, namely those from Christine Blasey Ford and Deborah Ramirez, have been corroborated.",Unsubstantiated
"People on Twitter suggested that Arizona prosecutor Rachel Mitchell, who Senate Judiciary Committee Republicans have picked to question witnesses about sexual assault allegations against Supreme Court nominee Brett Kavanaugh, worked for former Sheriff Joe Arpaio.",False
Democratic Rep. Ro Khanna tweeted that the reelection rate for members of Congress is 98 percent.,True
"Blogs and people on Twitter claimed that Deborah Ramirez, who accused Supreme Court nominee Brett Kavanaugh of sexual misconduct when they were in college decades ago, received a fellowship tied to billionaire George Soros.",False
"President Donald Trump held a rally in Las Vegas, Nevada, Thursday night in support of Republican Sen. Dean Heller’s reelection campaign.",“Poverty is plummet– you see it. Poverty is plummeting.”
Republican Rep. Dave Brat claimed on Twitter that Customs and Border Protection (CBP) had seized 307 million lethal doses of fentanyl this year.,True 
"CNN politics reporter and editor-at-large Chris Cillizza claimed in a tweet that while speaking to the press, President Donald Trump told the FBI to ignore Professor Christine Blasey Ford’s allegation of sexual assault against Supreme Court nominee Brett Kavanaugh.",False
Democratic Sen. Dianne Feinstein claimed on Sept. 5 that assault weapons have been used in “hundreds” of school shootings.,False
"Blog posts and people on Twitter claimed Monday that students left scathing RateMyProfessors.com reviews for Christine Blasey Ford, the woman who alleged that Supreme Court nominee Brett Kavanaugh sexually assaulted her when they were teenagers about 35 years ago.",False
"Many people on social media suggested that CNN anchor Anderson Cooper exaggerated flooding from Hurricane Florence, citing photos of him in waist-deep water with his camera crew in shallower water.",False
Several politicians on Twitter claimed that suicide rates are rising across the U.S.,True
Conservative author and Turning Point USA founder Charlie Kirk claimed Thursday that Twitter is blocking posts that say “illegal alien.”,False
News stories claimed that country singer Willie Nelson’s upcoming concert for Senate candidate Beto O’Rourke will be his first-ever performance on behalf of a political candidate.,False
"At a campaign rally in Billings, Montana, President Donald Trump claimed that President Abraham Lincoln was “excoriated” for his Gettysburg Address by the press of his day.",True
People on Twitter said Tuesday that Energy Secretary Rick Perry was in Russia on the 17th anniversary of the 9/11 attacks.,False
News articles claimed that a 2003 email by Supreme Court nominee Brett Kavanaugh that was anonymously leaked to the press contradicts his congressional testimony that Roe v. Wade is “settled as precedent.”,False
Republican Sen. Rand Paul claimed via Twitter that 800 American soldiers are currently stationed in the African country of Niger.,True
"Politicians, news outlets and advocacy groups claimed that Supreme Court nominee Brett Kavanaugh considers contraceptives to be “abortion-inducing drugs.”",Unsubstantiated
"Democratic Sen. Dianne Feinstein said that 200,000 to 1.2 million women in the U.S. died from illegal abortions in the decades before Roe v. Wade.",False
"Republican Sen. Ron Johnson said on ABC’s “This Week” Sunday that business investment has increased 7.3 percent under President Donald Trump, while it only grew by 0.6 percent during the last two years of President Barack Obama’s tenure.",True
Democratic Rep. Nydia Velázquez of New York claimed on Twitter that the Trump administration “has terminated Temporary Protected Status for 98% of all current recipients.”,True
"Fred Guttenberg, whose daughter was killed in the February Parkland, Florida, school shooting, said that Supreme Court nominee Brett Kavanaugh “pulled his hand back” when Guttenberg tried to introduce himself at Kavanaugh’s Senate confirmation hearing Tuesday.",False
President Donald Trump posted a video on Twitter Wednesday afternoon that said Google did not promote his State of the Union address even though it promoted President Barack Obama’s addresses.,False
"President Donald Trump held a rally in Evansville, Indiana, Thursday to campaign for GOP Senate hopeful Mike Braun.","“They are not liking my poll numbers, even a little bit … Within the Republican Party, the highest poll numbers” ever."
"Political cartoonist Ben Garrison published a post that alleges that the late Sen. John McCain started a fire aboard the USS Forrestal in 1967 that killed 134 people. It said that McCain “wet-started” his plane, over-fueling the jet engine in order to create a dramatic plume of fire on ignition, and that the flame set off a bomb, which started the fire.",False
Montana Governor Steve Bullock said that “only about half of 30-year-olds today are doing better than their parents were” at the same age.,True
The Democratic Governors Association (DGA) claimed that the party had nominated a record number of female candidates for governor.,True
Democratic Sen. Tina Smith of Minnesota said that around 40 percent of the nation’s food does not get eaten.,True
Many people on Twitter Wednesday said that a photo showed journalists sprinting out of a courthouse to alert their editors of the verdict in the Paul Manafort trial.,False
"President Donald Trump made several claims about the economy, the Republican tax bill and the 2016 presidential election at his rally in Charleston, West Virginia, Tuesday night.","“This was a big victory. We won by 42 points. That’s pretty big, right? Forty-two points, over a Democrat, right?”"
"Omarosa Manigault Newman, former aide to President Donald Trump, said that a contract she was allegedly offered by the Trump campaign after being fired from the White House was an attempt to buy off her silence. She called the offer “unlawful.”",Unsubstantiated
Twitter users claimed recently that Democratic Sen. Elizabeth Warren was once a Republican.,True
Vice President Mike Pence said that the U.S. has more military satellites than any other country.,True
Conservative commentator Candace Owens claimed that black support for President Donald Trump has doubled over the last year.,Unsubstantiated
Democratic Sen. Elizabeth Warren said that Massachusetts has the lowest rate of gun deaths in the country.,True
"Fox News senior political analyst Brit Hume said on Twitter that the number of migrant children who arrived at the border alone, without their families, is much higher than the number forcibly separated from their families at the border.",True
"UPDATE (Sept. 4, 2018): At the confirmation hearing for Supreme Court nominee Brett Kavanaugh, Sen. Chuck Grassley made a claim similar to one we fact-checked in August – that Congress will receive more records on Kavanaugh than the last five Supreme Court nominees combined. The original fact check has been republished below.",True
"Stephen Gutowski, a staff writer at The Washington Free Beacon, claimed in a tweet that it is “perfectly legal for law-abiding Americans to download and print” 3D gun designs from the internet.",
Rep. Lou Barletta said Thursday that there are more jobs openings than unemployed people in the U.S.,True
"UPDATE: The economy added 157,000 jobs in July, the Labor Department said Friday, extending the current jobs streak to 94 months and sending the unemployment rate to 3.9 percent.",True
President Donald Trump said in remarks at the White House recently that 3.5 million Americans have been lifted off food stamps.,True
Democratic Sen. Kamala Harris said on July 24 that over 11 million Americans spend more than half of what they make on rent.,Unsubstantiated
Vice President Mike Pence claimed recently that the Trump administration had opened up Brazil to imports of U.S. beef.,False
President Donald Trump said Thursday that he got a greater share of the women’s vote than his Democratic opponent Hillary Clinton in the 2016 presidential election.,False
President Donald Trump said that former Vice President Joe Biden never got more than 1 percent of the vote when he ran for president.,Unsubstantiated
President Donald Trump recently said that the U.S. and Russia control 90 percent of the world’s nuclear weapons.,True
"Kentucky Sen. Rand Paul said Sunday that the U.S. has, like Russia, tried to influence many foreign elections.",True
Republican Sen. Rand Paul claimed Wednesday that former CIA director John Brennan once voted for the Communist Party ticket.,True
White House National Security Advisor John Bolton said Sunday that Russia’s constitution forbids it from handing indicted Russian citizens over to the U.S. for prosecution.,True
The New York Times editorial board claimed recently that there’s “essentially no overlap” in the way conservative and liberal justices vote on the Supreme Court.,False
"President Donald Trump said Friday that members of the North Atlantic Treaty Organization (NATO), excluding the U.S., have increased defense spending by at least $34 billion.",True
A HuffPost article published Monday evening claimed that the U.S. Constitution requires the Senate to vote on the president’s Supreme Court nominees.,False
President Donald Trump said at his Montana rally Thursday that NFL ratings are down 20 percent since players started kneeling or sitting during the national anthem to protest police brutality.,True
"President Donald Trump held a rally in Great Falls, Montana, Thursday to campaign for GOP Senate hopeful Matt Rosendale.",“I want to thank Greg Gianforte. He’s a member of Congress who has been 100 percent with us.”
"Many people on Twitter Thursday suggested that Montana Sen. Steve Daines tried to make it appear that he was in Washington, D.C. on Independence Day when he was actually in Russia.",False
"The Cato Institute said in a tweet Monday that American independence from Great Britain was declared on July 2, not July 4.",True
"Sen. Amy Klobuchar, a Minnesota Democrat, suggested on ABC’s “This Week” that it has historically taken the Senate more than 67 days to vote on a Supreme Court nominee.",False
Twitter users recently claimed that 60 million abortions have been performed in the U.S. since the Supreme Court decided Roe v. Wade.,True
Democratic congressional candidate Alexandria Ocasio-Cortez said in an interview Wednesday that the U.S. did not add criminal penalties to immigration law until about 1999.,False
President Donald Trump said that he’s the first Republican candidate to win Wisconsin in a presidential election since 1952.,False
Homeland Security Secretary Kirstjen Nielsen said in a Fox News interview that about 80 percent of people seeking asylum in immigration court do not receive it.,True
Rep. Cathy McMorris Rodgers of Washington recently said that “wages are growing at the fastest rate since 2008.”,True
Townhall editor and Fox News contributor Katie Pavlich said in a tweet Wednesday that 52 percent of U.S. Border Patrol agents are Hispanic.,True
Many people on Twitter shared a screenshot of a form that lists about a dozen gender categories Friday. They said that the image shows the Law School Admissions Test (LSAT) registration form.,True
President Donald Trump claimed Tuesday that optimism among small businesses has never been higher.,False
President Donald Trump tweeted earlier this week that crime in Germany is up over 10 percent since the country started accepting migrants.,False
President Donald Trump held a campaign-style rally in Minnesota Wednesday night where he touted recent accomplishments by his administration.,Wisconsin Rep. Sean Duffy was a competitive lumberjack. “
"Attorney Rabia Chaudry said in a tweet Sunday that people must be in the U.S. in order to apply for asylum, and that asylum-seekers on the southern border have to figure out how to get inside.",False
President Donald Trump said Friday that North Korea has not tested any missiles in seven months.,True
Conservative commentator Ben Shapiro said that President Donald Trump is the oldest person to have been elected president.,True
House Democrats on the Energy and Commerce Committee shared a graphic recently blaming President Donald Trump for high gas prices.,Unsubstantiated
New York Gov. Andrew Cuomo said Monday that he went down in the polls after he signed a bill that legalized same-sex marriage and claimed that around 70 percent of people in his state were opposed.,False
An ad that starting airing in West Virginia Friday said that Democratic Sen. Joe Manchin opposed funding for a wall on the U.S.-Mexico border.,True
President Donald Trump said in several tweets that Canada charges the U.S. a 270 percent tariff on dairy products.,True
"Canadian Minister of Foreign Affairs Chrystia Freeland said Sunday that Canada is a larger market for the U.S. than Japan, the U.K. and China combined.",False
President Donald Trump said Monday that he could legally pardon himself.,Unsubstantiated
"NBC News reporter Geoff Bennett recently tweeted about a comment President Donald Trump made during his campaign-style rally in Nashville, Tennessee.",True
"John Cronan, the acting assistant attorney general for the Department of Justice (DOJ), has repeatedly stated that Long Island, New York, is home to 2,000 members of the street gang Mara Salvatrucha, or MS-13.",False
"France’s Finance Minister, Bruno Le Maire, said Thursday that Europe is the largest trading partner of the U.S.",True
Sen. Kamala Harris said in a tweet Monday night that the proposed rule for Title X family planning grants would cut off funding from health clinics that mention abortion.,False
"ThinkProgress Editor Aaron Rupar claimed that the street gang Mara Salvatrucha, or MS-13, hasn’t killed anyone on Long Island, New York, in over a year.",False
Democratic Sen. Mark Warner claimed Sunday that he had the support of the National Rifle Association (NRA) during his time as governor of Virginia.,True
"The White House said in a press release Monday that the gang Mara Salvatrucha, or MS-13, follows the motto of “kill, rape, control.”",True
"Jane Harman, director of the Woodrow Wilson Center, said on “Fox News Sunday” that people in North Korea are 3 inches shorter than South Koreans.",True
"Chris Cillizza, editor-at-large for CNN, fact-checked a series of “untruths” and “exaggerations” tweeted by President Donald Trump Sunday.",False
Many people on Twitter said that Planned Parenthood receives $500 million in government money every year.,True
Senate Majority Leader Mitch McConnell claimed that one-eighth of all circuit court judges have been appointed by President Donald Trump.,True
"Evan Osnos, a staff writer at The New Yorker, said on ABC’s “This Week” Sunday that North Korea is poorer than Afghanistan.",Unsubstantiated
President Donald Trump claimed that Iran’s military budget has grown nearly 40 percent since the U.S. signed the Iran nuclear deal in 2015.,Unsubstantiated
President Donald Trump said at his Indiana campaign rally Thursday that Democratic Sen. Joe Donnelly has “never sponsored a bill that has become a law.”,False
CIA director nominee Gina Haspel said at her confirmation hearing Wednesday that 92 interrogation tapes destroyed by the CIA in 2005 were recordings of only one detainee.,Unsubstantiated
President Donald Trump held a campaign-style rally in Indiana Thursday night that focused largely on the economy and recent accomplishments by his administration.,“We have the most jobs available in the history of our country – just came out.”
Former New York City Mayor Rudolph Giuliani said Sunday that President Ronald Reagan issued 900 pardons.,False
White House counselor Kellyanne Conway claimed on CNN that the Drug Enforcement Agency (DEA) collected a record number of unused or expired pills during National Take Back Day on April 28.,True
Infowars founder Alex Jones tweeted Wednesday that his show would feature an “exclusive” with rapper Kanye West and Turning Point USA spokeswoman Candace Owens.,False
NBC News aired a segment about Canadian academic Jordan Peterson that labeled him an “alt-right intellectual.”,False
Former Department of Homeland Security (DHS) Secretary Jeh Johnson said on “Face the Nation” Sunday that the 2016 election cycle wasn’t the first time that presidential campaigns had been infiltrated by cyberattacks.,True
"President Donald Trump made several claims about the state of the economy, his popularity and his accomplishments since taking office during his rally in Macomb County, Michigan, Saturday night.","“Since the election, we’ve created more than 3 million jobs, including 300,000 new jobs in manufacturing.”"
"Conservative commentators Lynnette Hardaway and Rochelle Richardson, sisters known as Diamond and Silk, faced allegations of perjury after testifying at a House Judiciary Committee hearing about social media filtering practices Thursday.","“We’ve never been paid by the Trump campaign,” Hardaway said."
Virginia Sen. Tim Kaine said in a tweet Wednesday that the French recognized the U.S. as a nation of immigrants with the Statue of Liberty.,False
Rapper Kanye West tweeted Wednesday that he’s the “single highest paid person in footwear.”,False
"White House Director of Legislative Affairs Marc Short said that past presidents have submitted 1,200 proposals to roll back already-approved federal spending.",True
The American Prospect tweeted Monday that support for legalized marijuana has doubled in the last two decades.,True
"Tamika Mallory and other Black Lives Matter (BLM) activists have promoted the idea that the Anti-Defamation League (ADL), a Jewish nonprofit organization, is “anti-black.”",False
Images of Starbucks coupons circulating on social media promise a free drink to people of color.,False
President Donald Trump said in a tweet Tuesday morning that Rasmussen was one of the most accurate polling agencies on Election Day in 2016.,True
"During Secretary of State nominee Mike Pompeo’s confirmation hearing Thursday, Democratic Sen. Chris Murphy said that President Barack Obama didn’t think he had the authority to strike Syria without congressional authorization.",False
"Matt Viser, deputy Washington bureau chief for the Boston Globe, tweeted Thursday that only 11 Syrian refugees have been admitted to the U.S. in 2018.",True
House Minority Leader Nancy Pelosi said in her weekly briefing Thursday that President Donald Trump appropriated the “drain the swamp” mantra that she used in her 2006 election campaign.,True
"People took to Twitter Friday to wish Thomas Jefferson a happy 275th birthday, with some attributing the following quote to America’s third president: “When injustice becomes law, resistance becomes duty.”",False
"White House trade advisor Peter Navarro said Sunday that the U.S. lost over 70,000 factories and millions of manufacturing jobs under President George W. Bush and President Barack Obama.",True
Facebook CEO Mark Zuckerberg claimed Tuesday that his company warned campaigns during the 2016 presidential election about Russian actors seeking to hack into the Facebook accounts of key campaign staff.,False
President Donald Trump said in a tweet Monday that the U.S. has only a 2.5 percent tariff on cars while China has a 25 percent tariff on cars.,True
White House press secretary Sarah Huckabee Sanders claimed Friday that up to 80 percent of migrant women traveling through Mexico are raped.,True
President Donald Trump tweeted Friday that aluminum prices fell 4 percent despite his new tariffs.,True
California Rep. Ted Lieu said in a tweet early Thursday that governors may legally refuse President Donald Trump’s request to send National Guard troops to the U.S.-Mexico border.,True
Democratic Rep. Keith Ellison claimed Tuesday that the federal minimum wage from 1968 would be nearly $12 an hour today if adjusted for inflation.,True
President Donald Trump tweeted several times that the U.S. Postal Service (USPS) loses money when it delivers Amazon packages.,Unsubstantiated
President Donald Trump claimed during a speech Thursday that nearly 40 percent of all bridges were built before the first moon landing in 1969.,True
President Donald Trump claimed Thursday that Americans spend an average of 42 hours per year in traffic.,True
Parkland student Kyle Kashuv claimed in a Monday tweet that “hammers and fists” are used to kill more people than AR-15s.,True
Viral tweets claimed that Facebook collected logs of personal phone calls and text messages that were not made through Facebook.,True
"March For Our Lives claimed in a Sunday tweet that its Saturday march in Washington, D.C. drew over 850,000 demonstrators.",False
Bloomberg reporter Steven Dennis said Friday that lawmakers had less than a minute per page to read the omnibus spending bill before they voted on it.,True
"After controversially calling Russian President Vladimir Putin to congratulate him on his recent election victory, President Donald Trump tweeted Wednesday that former President Barack Obama had also given Putin a congratulatory call.",True
"Twitter users criticized Alabama Rep. Mike Rogers recently, claiming that he made a bigoted remark about the accent of Puerto Rico Rep. Jenniffer González-Colón at a congressional hearing.",False
Many people on Twitter claimed that data analytics firm Cambridge Analytica hacked Facebook to access the personal information of 50 million users.,False
President Donald Trump said in a tweet Thursday that the U.S. has a trade deficit with almost all countries.,False
MSNBC host Joy Reid retweeted a claim Monday that President Donald Trump’s pick for the next CIA director cannot travel to Europe due to an outstanding warrant for her arrest.,False
President Donald Trump said in a tweet Thursday that the U.S. has a trade deficit with Canada.,False
"Many Twitter users have claimed that St. Patrick’s Day should only be shortened to “St. Paddy’s Day,” not “St. Patty’s Day.”",True
Twitter users claimed recently that the sports bar franchise Buffalo Wild Wings censors the national anthem at its restaurants.,False
"Sen. Cory Gardner of Colorado said that North Korea broke all of its past denuclearization promises. “North Korea has made a lot of promises, and they have reneged on every single one of those promises,” he said on “Face the Nation” Sunday.",True
Secretary of the Treasury Steven Mnuchin claimed Sunday on NBC that the U.N. has passed more resolutions on North Korea “than ever before.”,True
"Political commentator Ana Navarro poked fun at Sarah Palin Monday, saying the former vice presidential candidate once claimed to be able to see Russia from her house.",False
"Secretary of the Interior Ryan Zinke claimed Tuesday that wind farms kill up to 750,000 birds a year.",Unsubstantiated
